Player	Phase	Pot%	Stack%	Check%	Bet%	Call%	Raise%	AvgBetAmt	AvgBetStdDev	AllIn%	Fold%	AvgFoldAmt
d	d	d	d	c	c	c	c	c	c	c	c	c
oh_well	FLOP	LOW	LOW	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cutegirl	FLOP	LOW	LOW	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pirate43	FLOP	LOW	LOW	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Repo_Man	FLOP	LOW	LOW	0.0	1.0	0.0	0.0	0.002688798086083882	0.0	0.0	0.0	0.0
hero}666	FLOP	LOW	LOW	0.7692307692307693	0.11538461538461539	0.0	0.0	0.0026195318927088713	0.0016587172632858108	0.0	0.11538461538461539	0.004145656359162856
RaZer	FLOP	LOW	LOW	0.6666666666666666	0.0	0.3333333333333333	0.0	0.003935953613951224	1.4384986500243571E-5	0.0	0.0	0.0
moose2	FLOP	LOW	LOW	0.8571428571428571	0.14285714285714285	0.0	0.0	0.0035932446999640674	0.0	0.0	0.0	0.0
Zekk	FLOP	LOW	LOW	0.5714285714285714	0.2857142857142857	0.2857142857142857	0.0	0.002741145349444072	0.0018065025332126658	0.0	0.0	0.0
quantabe	FLOP	LOW	LOW	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gwilly	FLOP	LOW	LOW	0.8333333333333334	0.0	0.16666666666666666	0.0	0.0017193492924216373	0.0	0.0	0.0	0.0
Peyomp	FLOP	LOW	LOW	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PearlJam	FLOP	LOW	LOW	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.1	7.189072609633358E-4
NUT-Z	FLOP	LOW	LOW	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Muck_it	FLOP	LOW	LOW	0.75	0.0	0.25	0.0	0.006936015259233571	0.0	0.0	0.0	0.0
McKay21	FLOP	LOW	LOW	0.5	0.0	0.5	0.0	9.149130832570906E-4	0.0	0.0	0.0	0.0
teroki	FLOP	LOW	LOW	0.8333333333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0031029619181946405
SleepySam	FLOP	LOW	LOW	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Flesh_man	FLOP	LOW	LOW	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MindMesh	FLOP	LOW	LOW	0.5	0.0	0.5	0.0	0.00396600566572238	0.0	0.0	0.0	0.0
opaz	FLOP	LOW	LOW	0.7777777777777778	0.1111111111111111	0.1111111111111111	0.0	0.008700540965367853	0.00812651679715174	0.0	0.0	0.0
dpep	FLOP	LOW	LOW	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
insider	FLOP	LOW	LOW	0.8333333333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.002105263157894737
RALPH36	FLOP	LOW	LOW	0.9	0.1	0.0	0.0	0.014933058702368692	0.0	0.0	0.0	0.0
pulserxx	FLOP	LOW	LOW	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BigRon	FLOP	LOW	LOW	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ody	FLOP	LOW	LOW	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Andrew54	FLOP	LOW	LOW	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pat	FLOP	LOW	LOW	0.5	0.16666666666666666	0.3333333333333333	0.0	0.0074096514386705154	0.007497966787343235	0.0	0.0	0.0
Fia	FLOP	LOW	LOW	0.75	0.0	0.25	0.0	0.0027251329815949155	4.7794197035896024E-4	0.0	0.0	0.0
SWF	FLOP	LOW	LOW	0.5384615384615384	0.07692307692307693	0.3076923076923077	0.0	0.00877703521177225	0.005693393719234599	0.0	0.07692307692307693	0.0013301409949454642
saku	FLOP	LOW	LOW	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Klopz_z	FLOP	LOW	LOW	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
riverbob	FLOP	LOW	LOW	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.00960698689956332
Deichkind	FLOP	LOW	LOW	0.8235294117647058	0.0	0.058823529411764705	0.0	0.00949367088607595	0.0	0.0	0.11764705882352941	0.005454988229564087
CKRAIZ	FLOP	LOW	LOW	0.75	0.0	0.1875	0.0	0.004210619757572969	0.0016169587875423993	0.0	0.0625	0.0020802377414561664
TimBo3	FLOP	LOW	LOW	0.7777777777777778	0.0	0.1111111111111111	0.0	0.002105263157894737	0.0	0.0	0.1111111111111111	0.021780560849441872
reddy	FLOP	LOW	LOW	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Jdock	FLOP	LOW	LOW	0.0	1.0	0.0	0.0	0.010561892691170258	0.0	0.0	0.0	0.0
sharons	FLOP	LOW	LOW	0.6785714285714286	0.07142857142857142	0.07142857142857142	0.0	0.006580863322223238	0.00499882995657673	0.0	0.17857142857142858	0.0071541926503244134
maderic34	FLOP	LOW	LOW	0.8571428571428571	0.0	0.14285714285714285	0.0	0.0016901408450704226	0.0	0.0	0.0	0.0
RLM	FLOP	LOW	LOW	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.011555350922193668
ihan	FLOP	LOW	LOW	0.9	0.0	0.1	0.0	0.0012578616352201257	0.0	0.0	0.0	0.0
pan	FLOP	LOW	LOW	0.6923076923076923	0.15384615384615385	0.07692307692307693	0.0	0.0057116305369250804	0.005011027746496418	0.0	0.07692307692307693	0.011204495822731553
Voldemort	FLOP	LOW	LOW	0.8333333333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0064516129032258064
aj	FLOP	LOW	LOW	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JimR	FLOP	LOW	LOW	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rab	FLOP	LOW	LOW	0.25	0.0	0.5	0.0	0.004515018333209181	0.001957473576175933	0.0	0.25	6.277463904582549E-4
Bumper	FLOP	LOW	LOW	0.5	0.16666666666666666	0.3333333333333333	0.0	0.00590782956632353	0.005177911074797006	0.0	0.0	0.0
Call_any	FLOP	LOW	LOW	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Jocko	FLOP	LOW	LOW	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.002507232401157184
pfisus	FLOP	LOW	LOW	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ziv18	FLOP	LOW	LOW	0.7777777777777778	0.0	0.16666666666666666	0.0	0.003277638565647991	0.0023039412165344626	0.0	0.1111111111111111	0.004243309534905642
marduk777	FLOP	LOW	LOW	0.6666666666666666	0.0	0.3333333333333333	0.0	0.00473186119873817	0.0	0.0	0.0	0.0
spencer12	FLOP	LOW	LOW	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FatOtt	FLOP	LOW	LOW	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Whammie	FLOP	LOW	LOW	0.7272727272727273	0.09090909090909091	0.18181818181818182	0.0	0.007113553709114449	0.0019918756830981325	0.0	0.0	0.0
